"study1","barrel1","bullet1","land1","study2","barrel2","bullet2","land2","ccf","rough_cor","D","sd_D","matches","mismatches","cms","non_cms","sum_peaks","samesource"
"Hamby173","Unk","G",4,"Hamby252","Unk","Q",1,0.276612656897129,0.0326341648484689,3.86122610477505,3.20575388679775,3.30464716006885,6.60929432013769,1.10154905335628,2.20309810671256,4.87313452364741,FALSE
"Hamby173","6","1",4,"Hamby252","Unk","J",1,0.35486243536661,-0.174104969308555,1.93497269274621,2.25082013275343,1.73913043478261,11.5942028985507,1.15942028985507,6.3768115942029,1.53014124297402,FALSE
"Hamby252","10","2",5,"Hamby173","7","1",2,0.272491162806021,-0.199606744139988,2.60229088592609,2.71282092157832,2.41509433962264,15.0943396226415,1.20754716981132,5.43396226415094,2.48960719002482,FALSE
"Hamby173","Unk","B",4,"Hamby173","Unk","U",5,0.163126521316657,-0.0703853665922847,3.31325499125384,2.74572340325878,2.71186440677966,9.22033898305085,1.08474576271186,5.96610169491525,2.99553981345469,FALSE
"Hamby173","Unk","C",1,"Hamby252","Unk","D",2,0.355406579690476,-0.355568139495615,6.58067349227037,3.79130681835392,1.55465587044534,6.21862348178138,1.03643724696356,3.10931174089069,1.79997055183368,FALSE
"Hamby252","4","2",2,"Hamby173","7","1",5,0.336175237048719,-0.238747437186081,7.14539571307948,4.43857903326225,1.6580310880829,9.39550949913644,1.10535405872193,6.07944732297064,3.4987483370033,FALSE
"Hamby173","2","1",4,"Hamby173","Unk","B",4,0.12706073636056,-0.172042144891133,3.9760668682714,2.94019797960244,2.28571428571429,8,1.14285714285714,4.57142857142857,3.95169442738275,FALSE
"Hamby252","10","2",5,"Hamby173","7","2",4,0.308885858828451,-0.340654491640796,3.1524695049301,2.81990864848153,1.12478031634446,12.9349736379613,0.562390158172232,6.74868189806678,0.937782766459853,FALSE
"Hamby173","9","2",5,"Hamby252","Unk","E",5,0.235456558464178,0.110369675883111,1.80427916523019,2.15376995615196,5.73757131214344,6.25916870415648,3.12958435207824,2.08638956805216,4.65178446558874,FALSE
"Hamby252","2","2",4,"Hamby173","9","2",6,0.402587249567821,0.00525132786209682,1.22035643946614,1.97181777890234,2.75387263339071,11.0154905335628,1.10154905335628,4.95697074010327,2.50717905838073,FALSE
"Hamby173","Unk","E",5,"Hamby252","Unk","M",3,0.282535830066945,-0.32475400866332,4.11231513196581,3.01597979481001,1.0875106202209,11.4188615123195,0.54375531011045,6.5250637213254,0.332638476342072,FALSE
"Hamby173","Unk","G",5,"Hamby252","Unk","M",4,0.176036798953902,-0.347859149257516,5.08246721681816,3.33187208872569,1.6652211621856,10.5464006938422,0.555073720728534,4.44058976582827,3.00625785480672,FALSE
"Hamby252","1","1",5,"Hamby252","2","2",3,0.400308937674289,0.182743717514516,2.29663410358299,2.74702832946075,3.79339542760373,6.50296359017782,2.70956816257409,3.25148179508891,4.05744259763379,FALSE
"Hamby173","2","1",2,"Hamby173","Unk","E",6,0.445510175886804,-0.0978133165241536,4.33986865372347,3.57602628414899,3.48457350272232,9.87295825771325,1.74228675136116,4.06533575317604,4.40738533929353,FALSE
"Hamby252","2","2",5,"Hamby173","Unk","X",4,0.199895629495287,-0.0578687811853351,2.19688924837252,2.27210788200579,2.25153913808267,10.6948109058927,0.562884784520668,2.81442392260334,2.42061981912517,FALSE
"Hamby173","10","2",5,"Hamby173","6","2",3,0.328346111215573,-0.27050220991631,4.68225246855152,3.05782370764654,0,14.9953139643861,0,14.9953139643861,0,FALSE
"Hamby173","5","2",2,"Hamby252","9","2",1,0.285396271847267,0.0770826438893938,2.50940655940293,2.78704142991808,1.72351885098743,10.3411131059246,0.574506283662478,5.1705565529623,3.81583908637103,FALSE
"Hamby252","2","2",1,"Hamby173","Unk","R",1,0.410638584475201,0.0303970006929826,3.8544432103638,3.2561140359837,1.21442125237192,12.7514231499051,0.607210626185958,5.46489563567362,1.80200947588143,FALSE
"Hamby252","10","1",1,"Hamby252","7","2",6,0.38070698341548,0.221894165767761,0.90639607521163,1.8088335291336,6.02224123182207,6.56971770744226,2.73738237810094,2.18990590248075,6.10188104651341,FALSE
"Hamby252","7","1",3,"Hamby173","Unk","R",6,0.2653032698336,-0.136916024092505,5.25010197226263,3.53838122979209,1.62299239222316,9.73795435333897,1.08199492814877,9.19695688926458,3.01118981027473,FALSE
"Hamby252","5","1",4,"Hamby252","8","1",5,0.140319770947497,-0.163211374484349,2.48098591295599,2.38451229523182,4.17959183673469,5.7469387755102,3.65714285714286,4.17959183673469,4.99427598798928,FALSE
"Hamby173","9","2",2,"Hamby173","Unk","U",3,0.48111812854165,-0.243841428578794,4.24740815357657,2.6538662598783,5.85544373284538,9.95425434583715,2.34217749313815,3.51326623970723,6.74279822665168,FALSE
"Hamby173","1","2",2,"Hamby173","6","2",1,0.402167854717674,-0.109347583523132,4.80406418825767,3.48133376944963,1.77285318559557,13.5918744228994,0.590951061865189,7.68236380424746,3.14780845630172,FALSE
"Hamby173","3","2",2,"Hamby173","Unk","E",3,0.244488982534307,-0.412372819737538,5.88228673213375,3.5141896878337,1.12280701754386,11.2280701754386,0.56140350877193,7.85964912280702,1.39218787147727,FALSE
"Hamby173","1","2",1,"Hamby173","Unk","A",5,0.146604342291218,-0.521472425632685,4.82588377240366,2.89770863673678,2.73037542662116,7.09897610921502,1.6382252559727,3.27645051194539,2.95038673503144,FALSE
"Hamby252","2","1",2,"Hamby252","3","1",3,0.255407795459601,-0.139682884176006,3.77607716519253,3.24702231598814,4.06165004533092,8.70353581142339,1.74070716228468,3.48141432456936,5.22789800388832,FALSE
"Hamby173","1","1",5,"Hamby173","Unk","H",5,0.261055943141397,0.107500966646199,3.88870361823095,3.07467646797425,2.4037558685446,12.6197183098592,2.4037558685446,10.2159624413146,1.97637690986393,FALSE
"Hamby252","4","2",1,"Hamby173","Unk","C",5,0.228544547677853,-0.366854766481899,5.56079863040077,3.83968821498844,2.15488215488215,8.61952861952862,1.07744107744108,4.84848484848485,2.56542611523274,FALSE
"Hamby252","1","1",1,"Hamby173","7","2",3,0.263024513448644,0.0490600858651103,2.65314806087084,2.73106310064682,2.2241529105126,10.0086880973067,1.1120764552563,5.00434404865335,2.76694376842988,FALSE
"Hamby173","5","2",6,"Hamby252","Unk","M",5,0.294495221582323,0.194328470959119,3.15263335945924,2.95730354612164,3.24324324324324,6.48648648648649,1.08108108108108,2.16216216216216,5.94696024360108,FALSE
"Hamby173","10","2",3,"Hamby173","Unk","C",6,0.293952093532774,-0.227956021713952,5.19965395841859,3.26273367436957,2.48785228377065,16.1710398445092,1.24392614188533,8.08551992225462,3.07221444230678,FALSE
"Hamby173","4","1",6,"Hamby252","Unk","Z",4,0.204990123817835,0.0244436494133833,4.33186203938005,3.19057857354856,1.11595466434176,7.25370531822145,0.557977332170881,3.34786399302528,2.34635341639935,FALSE
"Hamby173","Unk","A",4,"Hamby252","Unk","J",3,0.354760654809282,-0.121113227593005,5.47728732674744,3.56637022814255,1.7910447761194,11.3432835820896,0.597014925373134,4.77611940298507,2.62996686063673,FALSE
"Hamby252","7","2",1,"Hamby173","Unk","G",4,0.21216748062009,-0.333857860207346,3.8273510815723,2.71478924590449,2.64900662251656,9.5364238410596,2.11920529801325,4.7682119205298,3.91752763032135,FALSE
"Hamby173","3","2",4,"Hamby173","Unk","U",1,0.392779194954558,0.00987481716824266,5.47010850965288,4.10220606518344,1.68568920105356,6.18086040386304,1.68568920105356,5.61896400351185,5.75834357967231,FALSE
"Hamby252","3","2",2,"Hamby173","Unk","U",2,0.205382462186956,-0.24530787760148,4.29921502173712,2.93710318725481,1.59866777685262,10.6577851790175,0.532889258950874,7.46044962531224,2.2368159132762,FALSE
"Hamby173","1","1",1,"Hamby173","6","2",2,0.206714797984068,-0.757846408932705,10.7874186445184,3.89803398890771,2.19742489270386,14.8326180257511,1.6480686695279,9.33905579399142,3.4492992359796,FALSE
"Hamby252","8","2",5,"Hamby173","Unk","A",2,0.36552946488604,0.0311715922981792,2.25040080123711,2.67102316137741,1.67393199651264,10.0435919790759,0.557977332170881,4.46381865736704,3.8489638454904,FALSE
"Hamby252","2","1",5,"Hamby252","4","2",5,0.378523038373477,0.241782847730994,1.74501605407107,2.4691967768863,2.86481647269472,14.8970456580125,1.14592658907789,4.01074306177261,4.53882975371018,FALSE
"Hamby173","4","1",3,"Hamby173","Unk","I",6,0.26847711024424,-0.0432549201038664,1.98315811080961,2.22861426056316,1.75342465753425,12.8584474885845,0.584474885844749,5.26027397260274,2.33091729761919,FALSE
"Hamby173","1","1",1,"Hamby173","9","1",5,0.2327288002636,-0.121277056747,3.72930432733238,4.28022388926475,5.0261780104712,8.37696335078534,2.23385689354276,3.35078534031414,3.457144058257,FALSE
"Hamby173","2","1",2,"Hamby252","5","1",3,0.351986819542656,0.0781447732835572,2.3154678789939,2.58154747247254,3.37434094903339,8.99824253075571,2.81195079086116,3.37434094903339,4.54077732708211,FALSE
"Hamby173","Unk","N",6,"Hamby252","Unk","C",4,0.408656189625788,0.129186917471769,4.12918495378532,3.45593906930199,5.85544373284538,10.5397987191217,3.51326623970723,4.09881061299177,11.3216151023141,FALSE
"Hamby173","3","2",5,"Hamby173","8","1",2,0.282042094335948,-0.334722479610054,3.74038970823631,2.73080996489795,1.72351885098743,9.76660682226212,1.14901256732496,6.31956912028725,1.82028313800248,FALSE
"Hamby252","2","1",1,"Hamby252","6","2",2,0.260354740709422,0.099837048088538,2.26575844019615,2.41353970207519,4.88549618320611,6.51399491094148,2.71416454622561,2.17133163698049,6.13067017107751,FALSE
"Hamby173","10","1",2,"Hamby252","Unk","F",1,0.224491806800248,0.0322327461328429,2.6482635071783,2.61556506100438,1.15419296663661,12.1190261496844,1.15419296663661,6.34806131650135,1.96089086466687,FALSE
"Hamby173","2","1",6,"Hamby252","Unk","B",3,0.310948638930032,0.0821264433289577,3.41425466004069,3.10932550654326,1.61344537815126,8.60504201680672,1.07563025210084,4.84033613445378,3.6815983393461,FALSE
"Hamby173","Unk","C",2,"Hamby252","Unk","E",6,0.250165941024701,-0.247312424954073,8.6268219705605,3.85759930178916,1.66811468288445,9.45264986967854,1.1120764552563,4.4483058210252,1.64460300271088,FALSE
"Hamby252","4","1",1,"Hamby252","Unk","D",6,0.241788433107275,-0.128191413855423,2.72338528910934,2.75124187150685,0.59645852749301,11.9291705498602,0.59645852749301,5.9645852749301,1.13603802345112,FALSE
"Hamby173","10","2",5,"Hamby173","5","1",2,0.298322088522259,-0.143306442560162,5.15545051679816,3.5109795699543,0.564872021182701,9.60282436010591,0.564872021182701,6.77846425419241,1.50733453971333,FALSE
"Hamby173","Unk","C",4,"Hamby252","Unk","H",1,0.241068022777456,-0.11311933246931,1.48341706365891,1.8897637347809,2.72572402044293,8.17717206132879,1.09028960817717,3.27086882453152,2.23084179316447,FALSE
"Hamby252","5","1",5,"Hamby252","Unk","Y",3,0.337829898473182,0.141700265123413,1.54065141256061,1.8681589304637,2.337899543379,12.2739726027397,1.1689497716895,5.84474885844749,2.72118508821142,FALSE
"Hamby173","10","2",3,"Hamby252","Unk","C",4,0.249591580597516,0.0348713457402095,5.24833035015352,3.5514548919078,2.2594880847308,12.9920564872021,1.1297440423654,6.77846425419241,5.34904090320121,FALSE
"Hamby173","10","1",3,"Hamby173","Unk","L",2,0.374255620511231,0.181584556024845,1.07453371383308,1.76187419824336,4.29890848026868,6.44836272040302,1.61209068010076,3.22418136020151,3.88909023743742,FALSE
"Hamby173","3","1",1,"Hamby252","8","2",4,0.200986244159068,-0.446840115366458,8.51034524709301,4.10373758764319,0.559440559440559,8.95104895104895,0.559440559440559,6.71328671328671,1.49142406362465,FALSE
"Hamby252","10","2",3,"Hamby252","6","1",3,0.165851081245105,0.0944907195499469,1.55072178921654,1.87627817839782,1.59866777685262,7.46044962531224,1.06577851790175,3.19733555370525,0.950029292269344,FALSE
"Hamby252","2","1",2,"Hamby252","Unk","B",3,0.303702878296406,0.0745627733680909,3.41234604190357,3.11336740960873,2.31464737793852,12.7305605786618,1.15732368896926,6.94394213381555,4.49071249367067,FALSE
"Hamby252","10","1",5,"Hamby252","1","2",1,0.424043474910743,0.24689712382355,1.99010861031776,2.59675488643173,2.10699588477366,7.37448559670782,1.58024691358025,6.32098765432099,2.91118453991601,FALSE
"Hamby173","1","2",3,"Hamby252","Unk","C",4,0.426804270176508,0.10302522923941,4.37771628214584,3.62614488691039,1.10918544194107,9.98266897746967,1.10918544194107,8.31889081455806,0.978526179925301,FALSE
"Hamby252","9","1",3,"Hamby252","Unk","Q",5,0.298067796629539,-0.180606153202048,2.23558997175624,2.43037913803171,2.76100086281277,8.28300258843831,1.10440034512511,1.65660051768766,2.81307166774125,FALSE
"Hamby173","2","1",4,"Hamby252","Unk","H",6,0.294203161596349,0.0303513906335986,2.68558284437098,2.77649634839131,5.89318600368324,9.42909760589319,4.71454880294659,3.53591160220994,6.34738823953426,FALSE
"Hamby173","Unk","V",4,"Hamby252","Unk","J",5,0.46180145264329,0.184354977039041,2.40796344918853,2.9517184791819,0.543293718166384,9.77928692699491,0.543293718166384,7.06281833616299,1.20104000413608,FALSE
"Hamby173","1","2",4,"Hamby252","Unk","U",5,0.219470526803986,-0.191560543981292,9.94499304970958,4.32496565177205,3.11284046692607,9.96108949416342,1.24513618677043,3.73540856031128,8.40483496485803,FALSE
"Hamby173","9","1",5,"Hamby173","Unk","H",5,0.277087032266497,0.180497213043364,2.39565214115573,2.60220485522071,4.65031789282471,11.0445049954587,2.32515894641235,4.65031789282471,5.68188235989013,FALSE
"Hamby173","1","1",1,"Hamby252","8","2",5,0.187391191287319,-0.505490351733052,5.41425582119971,4.06450275748653,2.06119162640902,7.72946859903382,1.03059581320451,3.60708534621578,1.90870123005773,FALSE
"Hamby173","1","2",3,"Hamby252","4","2",3,0.537253611039346,0.301274596607882,2.45968460947502,3.22246201091323,1.60401002506266,6.95071010860485,1.06934001670844,6.95071010860485,4.81144100142133,FALSE
"Hamby252","2","2",6,"Hamby252","5","1",3,0.257087711984934,0.171827768616088,2.69754051962586,2.69231354275996,2.9038112522686,12.1960072595281,1.74228675136116,4.06533575317604,4.08487686969624,FALSE
"Hamby252","7","2",1,"Hamby173","Unk","R",3,0.365333810050725,-0.485840307793014,5.82681838208556,3.33130525275534,1.58415841584158,9.5049504950495,1.05610561056106,6.86468646864686,1.80705076918482,FALSE
"Hamby252","2","2",3,"Hamby252","Unk","C",1,0.158283396726776,-0.141601941015059,3.63505047000731,2.76262822050402,3.00469483568075,12.6197183098592,1.80281690140845,7.2112676056338,2.20795805165975,FALSE
"Hamby173","1","2",6,"Hamby173","Unk","H",2,0.170144167126794,0.0718199852336123,1.13119514889538,1.70875337594225,4.19475655430712,10.187265917603,1.79775280898876,3.59550561797753,3.32755067302523,FALSE
"Hamby173","3","2",5,"Hamby252","9","1",5,0.277069009757834,0.0197079954286584,0.885795046753446,1.55162299374778,1.61209068010076,10.7472712006717,1.61209068010076,10.2099076406381,1.02684868097956,FALSE
"Hamby173","10","1",3,"Hamby173","1","1",3,0.273186866899838,0.0314977685985494,0.816225623498218,1.47844609550996,2.32304900181488,14.519056261343,1.16152450090744,5.80762250453721,0.979094254898907,FALSE
"Hamby173","1","2",6,"Hamby252","3","2",1,0.310531876754619,0.0839062935131412,2.51163340433797,2.42044260259029,5.17520215633423,6.90026954177898,1.72506738544474,2.30008984725966,7.40660133395258,FALSE
"Hamby252","10","1",2,"Hamby252","Unk","L",1,0.181659576458822,-0.0099888355648578,2.74249266280404,2.56398618702604,1.10535405872193,9.39550949913644,1.10535405872193,8.29015544041451,0.738726023971869,FALSE
"Hamby252","3","1",5,"Hamby252","8","2",4,0.294178577650947,-0.203227812850606,6.15544936913139,3.43504139018659,1.67539267015707,8.93542757417103,1.11692844677138,6.14310645724258,4.46339993047297,FALSE
"Hamby173","Unk","G",5,"Hamby252","Unk","C",6,0.224924250033686,-0.384551618576247,5.30026097578736,3.54127976780698,7.0568278201866,6.51399491094148,2.71416454622561,2.17133163698049,4.61860017280998,FALSE
"Hamby173","10","1",3,"Hamby252","8","2",5,0.571437580231924,0.185838111601148,0.947032944143081,1.86514104421982,2.07961007311129,8.31844029244517,1.55970755483347,6.23883021933387,2.89470813908209,FALSE
"Hamby252","10","2",4,"Hamby173","Unk","R",4,0.18044555819367,-0.316024631038222,6.30767324145181,3.44530322587268,2.41737488196412,12.0868744098206,1.20868744098206,5.43909348441926,1.81539449167493,FALSE
"Hamby173","10","1",2,"Hamby173","9","1",6,0.366227744432453,0.0780062959566329,3.38814946816645,3.35853578296521,3.94366197183099,7.88732394366197,2.8169014084507,3.94366197183099,6.85262856281965,FALSE
"Hamby252","9","2",5,"Hamby173","Unk","A",6,0.210758062766495,-0.073148998885993,3.08681776533319,2.74977774142821,2.1315570358035,6.92756036636137,1.59866777685262,3.73022481265612,2.64484084289271,FALSE
"Hamby252","1","1",3,"Hamby173","7","2",5,0.283074857865619,-0.123492555176417,2.58621810612149,2.60995697440872,2.18243819266837,7.6385336743393,1.09121909633419,3.81926683716965,2.9166106121816,FALSE
"Hamby173","Unk","A",5,"Hamby173","Unk","B",4,0.273693498309112,-0.000427633608238977,2.19118406964142,2.17977676663616,2.19554030874786,8.23327615780446,1.64665523156089,6.0377358490566,1.95231717902802,FALSE
"Hamby252","7","2",6,"Hamby173","Unk","R",5,0.242793486391537,-0.625919855245823,14.0555054165214,4.87731286655035,0,10.332383665717,0,10.332383665717,0,FALSE
"Hamby173","Unk","B",2,"Hamby173","Unk","E",6,0.402803143936967,-0.0888728654061403,4.58746183014704,3.50572988512612,2.81442392260334,7.88038698328936,2.81442392260334,5.62884784520668,6.74786353329961,FALSE
"Hamby173","2","1",3,"Hamby173","5","1",4,0.256479951944766,-0.312296594933751,4.28557328902132,3.32393588218959,0.529363110008271,9.52853598014888,0.529363110008271,9.52853598014888,0.440925804642396,FALSE
"Hamby173","8","1",2,"Hamby173","Unk","G",1,0.203312886342221,-0.32849098767823,7.57567317101965,4.0967018640302,2.18430034129693,8.19112627986348,1.09215017064846,6.55290102389078,3.38250962336165,FALSE
"Hamby252","5","1",3,"Hamby252","Unk","D",1,0.314609675023,0.0883374733921643,1.46541036553229,1.88848891825503,1.80620884289746,12.6434619002822,1.20413922859831,5.41862652869238,2.6445368632245,FALSE
"Hamby173","10","1",2,"Hamby252","8","2",4,0.375004797308034,-0.34693497187696,6.13221425533178,3.39658928780885,1.10344827586207,11.5862068965517,1.10344827586207,9.37931034482759,3.21542550654896,FALSE
"Hamby252","4","2",5,"Hamby252","Unk","M",4,0.420789774782839,-0.163219150525292,3.0849502212556,2.62101632737558,2.88028802880288,10.9450945094509,1.72817281728173,4.60846084608461,3.10740586794785,FALSE
"Hamby173","5","2",4,"Hamby173","7","2",5,0.358802878175052,-0.319640066754934,4.61063474631664,3.251058591989,2.92237442922374,9.35159817351598,1.75342465753425,4.09132420091324,5.81056966385689,FALSE
"Hamby173","4","1",2,"Hamby252","7","1",3,0.141567601005301,-0.0146943634755305,3.0989306015131,2.75342202150111,2.25352112676056,10.1408450704225,0.563380281690141,2.8169014084507,2.89158178182488,FALSE
"Hamby173","Unk","B",1,"Hamby173","Unk","G",1,0.351477270236426,-0.143409180048901,5.87491723714298,3.81492542107126,1.15315315315315,8.64864864864865,0.576576576576577,5.76576576576577,2.06713727955307,FALSE
"Hamby173","10","1",1,"Hamby173","Unk","N",5,0.264446584557306,0.107191631978442,1.82686960065,2.21031690771124,2.68231349538977,11.2657166806371,1.60938809723386,5.9010896898575,3.08006138170775,FALSE
"Hamby252","1","2",4,"Hamby252","Unk","H",4,0.200380612243129,-0.0494561326374546,3.01752497172193,2.44937710327542,4.06533575317604,11.6152450090744,2.32304900181488,4.64609800362976,3.87841263030391,FALSE
"Hamby252","8","2",6,"Hamby173","Unk","U",4,0.197932503641744,0.038406860112138,3.21393408668259,2.62234942009767,3.19201995012469,7.98004987531172,1.06400665004156,4.25602660016625,4.37139569287044,FALSE
"Hamby252","1","2",5,"Hamby173","Unk","H",3,0.426055447797911,0.137197997915866,2.08651343118538,2.69256654435377,2.14585079631182,8.04694048616932,1.07292539815591,5.9010896898575,3.19565198654853,FALSE
"Hamby173","10","2",5,"Hamby252","Unk","X",5,0.21919764802716,-0.342876397119931,3.90102107071452,2.82481890371558,2.76577355229041,7.19101123595506,1.10630942091616,2.21261884183233,4.00122921556032,FALSE
"Hamby252","Unk","D",6,"Hamby252","Unk","F",3,0.293660417085904,-0.0960602980339881,2.53154622089746,2.61839522204935,0,11.922099915326,0,11.922099915326,0,FALSE
"Hamby252","8","1",4,"Hamby252","Unk","F",4,0.378558055434596,-0.0254451756683828,1.6198674557096,2.47450585805185,0,12.0239111870196,0,12.0239111870196,0,FALSE
"Hamby173","10","1",4,"Hamby173","3","1",2,0.262120170688717,-0.231724076262064,1.80691828485066,1.71390267691766,0,12.2292993630573,0,12.2292993630573,0,FALSE
"Hamby173","8","2",4,"Hamby173","Unk","W",4,0.20989892792804,-0.414112387358566,8.09758124894555,4.31401318394172,0.533333333333333,9.06666666666667,0.533333333333333,5.86666666666667,0.663663246752584,FALSE
"Hamby252","7","2",5,"Hamby173","8","1",2,0.299680810370354,-0.176742245847168,4.41967494575442,3.44194017257783,1.23910939012585,12.3910939012585,0.619554695062923,8.05421103581801,1.7477843465131,FALSE
"Hamby173","Unk","B",5,"Hamby252","Unk","U",3,0.192966748192453,0.078842212516092,2.33310378007803,3.44665066077393,2.41509433962264,8.45283018867925,2.41509433962264,6.0377358490566,2.92015667554467,FALSE
"Hamby252","2","2",5,"Hamby252","5","1",4,0.184554894898575,-0.225896338112092,2.00133559351646,2.29647270596693,0.586617781851512,14.6654445462878,0.586617781851512,9.3858845096242,0.634858265161868,FALSE
"Hamby173","10","1",2,"Hamby173","Unk","L",6,0.393332954000089,-0.145154276028228,2.5924157849592,2.97447647965505,2.18430034129693,8.73720136518771,1.6382252559727,6.00682593856655,3.16214282034465,FALSE
"Hamby173","5","2",3,"Hamby173","Unk","E",1,0.494982344480767,0.10363027028402,2.4040788012357,2.8551641560317,2.49415432579891,7.48246297739673,1.49649259547935,5.4871395167576,2.74438861161985,FALSE
"Hamby252","Unk","E",3,"Hamby252","Unk","M",1,0.452561284476557,0.326462462095198,1.73914813735099,2.5219276149891,4.78008298755187,6.9045643153527,1.59336099585062,1.59336099585062,6.57199657782972,FALSE
"Hamby173","7","1",4,"Hamby252","Unk","Y",4,0.391524427059713,-0.155109781703626,3.51482064471536,2.95564336748467,1.30346232179226,15.6415478615071,0.65173116089613,6.5173116089613,3.06183689217922,FALSE
"Hamby252","2","2",6,"Hamby173","5","1",6,0.385318331038639,0.109507422994182,2.53995827124007,2.88851879952262,3.21877619446773,9.11986588432523,1.60938809723386,3.75523889354568,3.30984589849933,FALSE
"Hamby173","10","1",2,"Hamby252","Unk","E",6,0.376005351466403,0.189331040170414,1.81976663803026,2.445388305336,2.24758560140474,10.6760316066725,1.12379280070237,5.61896400351185,2.41841057296187,FALSE
"Hamby252","9","2",2,"Hamby173","Unk","I",1,0.293074926240799,-0.0690191979203475,3.76234282179367,3.00835142263805,1.70970614425646,11.3980409617097,0.569902048085485,3.41941228851291,3.77282214394736,FALSE
"Hamby252","2","1",6,"Hamby173","3","1",2,0.142948962461323,-0.317067927216063,2.74670482348969,2.04579702497717,2.64681555004136,7.94044665012407,1.58808933002481,4.23490488006617,1.75378333741929,FALSE
"Hamby173","10","2",5,"Hamby252","Unk","H",4,0.134852426389575,-0.206872503628213,6.17629970328672,3.74913589562227,0.563876651982379,10.7136563876652,0.563876651982379,6.20264317180617,1.58108757115975,FALSE
"Hamby173","6","2",5,"Hamby173","Unk","I",5,0.401306045513857,0.189232746309803,1.87736746988077,2.46711142722477,3.48457350272232,9.87295825771325,2.9038112522686,4.64609800362976,5.5043042803061,FALSE
"Hamby173","2","2",2,"Hamby173","Unk","V",2,0.291940796204954,0.0872159445397739,3.15669541988801,2.8945325732861,2.6578073089701,9.56810631229236,1.06312292358804,3.72093023255814,4.74579914779324,FALSE
"Hamby252","6","2",5,"Hamby173","Unk","I",5,0.291808713742247,0.111399356554149,2.16347391031002,2.4347446838422,3.65714285714286,6.26938775510204,1.56734693877551,3.13469387755102,3.73568482167508,FALSE
"Hamby252","3","1",3,"Hamby173","5","1",2,0.344129069909998,-0.0455290315458857,3.66930178449404,3.20232432538277,1.1120764552563,10.0086880973067,0.556038227628149,5.56038227628149,0.905412238479006,FALSE
"Hamby252","3","1",6,"Hamby173","5","1",2,0.38017652482022,0.148086904503076,1.63607354936372,2.11135751543879,0.575022461814915,9.77538185085355,0.575022461814915,8.05031446540881,0.859572894023559,FALSE
"Hamby252","8","1",5,"Hamby173","Unk","I",3,0.249948084725181,0.0843266111919292,1.76692352318719,2.25030234747579,2.31674208144796,13.9004524886878,1.15837104072398,7.52941176470588,2.35112850343797,FALSE
"Hamby252","10","2",1,"Hamby252","Unk","Z",2,0.302553981499142,0.125044074966242,1.48895212274765,1.98549264600856,5.34670008354219,6.41604010025063,2.13868003341688,2.67335004177109,3.85237013041584,FALSE
"Hamby252","5","2",6,"Hamby173","Unk","H",6,0.255007370745181,-0.037044333052643,2.38927095984815,2.4924767193825,0.526748971193416,9.48148148148148,0.526748971193416,7.90123456790123,0.369732151600913,FALSE
"Hamby173","5","1",2,"Hamby252","Unk","S",2,0.28830632465873,0.117817324746233,3.54391533487198,3.0839597368524,2.0966420966421,6.28992628992629,0.524160524160524,4.19328419328419,3.63451989632507,FALSE
"Hamby252","6","1",3,"Hamby252","Unk","C",3,0.303072668882376,0.113074976556243,2.51297989461662,2.57600902097917,5.01305483028721,7.24107919930374,2.78503046127067,3.3420365535248,4.57618429688878,FALSE
"Hamby173","5","1",5,"Hamby252","Unk","S",6,0.316546870047252,0.166860821407683,0.852906798649758,1.6139054634812,4.07272727272727,10.4727272727273,2.32727272727273,3.49090909090909,3.61878633658,FALSE
"Hamby173","1","2",3,"Hamby252","Unk","U",2,0.333867743049544,0.128508730674366,2.66392220648965,2.9221312548172,2.9011786038078,9.28377153218495,1.74070716228468,4.06165004533092,4.87651964396577,FALSE
"Hamby173","5","1",6,"Hamby252","9","1",3,0.392240087259784,-0.0970623825204864,2.67052370424253,2.81769845024,3.24873096446701,7.58037225042301,2.165820642978,3.79018612521151,5.29043696412311,FALSE
"Hamby252","2","2",4,"Hamby252","Unk","Y",1,0.223981531568097,-0.453554909566131,7.66481332133726,3.82332830395104,1.55591572123177,8.81685575364668,1.03727714748784,3.63047001620746,2.92784574313396,FALSE
"Hamby252","Unk","E",1,"Hamby252","Unk","Z",2,0.448111050756006,0.25248912235353,1.11906237995295,1.96877001276655,2.08979591836735,8.88163265306122,1.04489795918367,4.17959183673469,2.49562546656404,FALSE
"Hamby173","2","1",1,"Hamby252","5","1",4,0.478545999433313,0.188388613763086,2.21733809808633,2.84114718885864,3.2625318606627,4.89379779099405,1.63126593033135,1.63126593033135,6.23348538321522,FALSE
"Hamby252","Unk","H",6,"Hamby252","Unk","Z",6,0.233852023287775,-0.135531648103242,1.5138281812462,2.00835215243037,2.17687074829932,8.16326530612245,1.08843537414966,3.80952380952381,1.81838378681763,FALSE
"Hamby252","7","1",2,"Hamby173","8","2",1,0.148014301175393,-0.201627990586827,2.81907232663789,2.4583315824706,1.76632934682613,15.8969641214351,0.588776448942042,7.65409383624655,2.29126739702559,FALSE
"Hamby252","Unk","D",4,"Hamby252","Unk","L",6,0.238139653009807,-0.0963090480272713,2.1881873465272,2.28878841197445,3.62753036437247,5.70040485829959,1.55465587044534,3.10931174089069,3.82697577273916,FALSE
